cnpj_basico,cnpj_ordem,matriz_filial,nome_fantasia,situacao,data_situacao,data_inicio,uf,municipio_codigo
27189251,0001,1,MD ESPORTES E LAZER,08,20201111,20170224,MG,4037
27193115,0001,1,,02,20220322,20170224,SP,6163
27196275,0001,1,RY FITNESS,04,20210311,20170226,RJ,6001
27197563,0001,1,ROBSON PERSONAL TRAINER,08,20170413,20170227,SP,6291
27199071,0001,1,,04,20210406,20170228,SP,6581
27200081,0001,1,LUCAS CARNEIRO DEROSE METHOD,08,20190528,20170301,BA,3849
14336616,0002,2,GOLFINHO FITNESS,08,20180522,20170301,SP,7245
27202601,0001,1,ROMAO PERSONAL,08,20170426,20170301,GO,9425
27203612,0001,1,NUMBER ONE CONSULTORIA E ASSESSORIA ESPORTIVA,08,20180919,20170301,PI,1219
27203964,0001,1,,08,20171010,20170301,SP,7107
27206025,0001,1,PRO TREINO,04,20210318,20170302,SC,8089
27207192,0001,1,4FIT ACADEMIA,08,20240925,20170302,PR,7659
27208174,0001,1,LILI PERSONAL,08,20170328,20170302,RJ,6001
27210377,0001,1,CENTRO DE TREINAMENTO ANDERSON SANTOS MMA,08,20190814,20170302,MG,5347
27214544,0001,1,DEPILATES,02,20170302,20170302,PR,7945
27217125,0001,1,AK STUDIO PERSONAL E AVALIACAO FISICA,02,20170303,20170303,PB,2051
27217180,0001,1,,08,20220317,20170303,RS,8589
27224434,0001,1,REVITALEIS FISIOTERAPIA - FUNCIONAL - PILATES,08,20180419,20170304,CE,1343
27225030,0001,1,FISIOLATES,08,20171110,20170304,BA,3849
27225550,0001,1,PEDRAZA SPORTS,08,20170604,20170305,SP,7107
27225939,0001,1,ROSSANA GALVAO - TREINAMENTO CONSCIENTE,08,20231101,20170305,SP,6273
27226707,0001,1,HOP ACADEMIA,02,20170306,20170306,SP,6415
26039709,0001,1,ACADEMIA CRISTAL CLUB,02,20160826,20160826,SP,7107
27229872,0001,1,SEM NOME,08,20190128,20170306,SC,8057
22207087,0002,2,,08,20170626,20170306,SP,7005
27231929,0001,1,TORORO ECO SAUDE,04,20210210,20170306,DF,9701
27233922,0001,1,ENERGY & FORCE SPORTS,08,20210930,20170306,GO,9373
27237097,0001,1,VJ TRANING,08,20171226,20170306,RN,1761
27237514,0001,1,INAIARA PACHECO,08,20190725,20170306,MG,4921
27240856,0001,1,,02,20170307,20170307,SP,6803
27241583,0001,1,URIELI SANTOS CONCEICAO,04,20210422,20170307,BA,3597
14295255,0002,2,M. SPORT ACADEMIA,04,20201023,20170307,PA,0561
27243699,0001,1,VIDA FITNESS,04,20260525,20170307,DF,9701
27246304,0001,1,,08,20170329,20170307,SP,6235
27248653,0001,1,,08,20220318,20170307,RS,8801
27248887,0001,1,MARCELA RIBEIRO MARTINS OLIVEIRA,08,20170627,20170308,MG,4265
27249483,0001,1,RC SANTOS TREINAMENTOS,08,20171108,20170308,PR,7493
27250419,0001,1,,04,20220209,20170308,SP,6105
23467033,0002,2,FIT ACADEMIA,08,20250520,20170308,RO,0003
27252757,0001,1,CORPO EM MOVIMENTO,08,20240521,20170308,PE,2549
27255396,0001,1,WORKING ACADEMIA,04,20210323,20170308,SC,8147
27256670,0001,1,,08,20171004,20170308,PE,2629
27260178,0001,1,HIIT TRANSFORMA SJP,08,20240202,20170309,PR,7885
27260283,0001,1,,08,20180322,20170309,PR,7691
27260805,0001,1,GOLDEN FITNESS,04,20260525,20170309,PE,2443
27261300,0001,1,STUDIO DE GINASTICA E DANCA DIMMAS KUEYT,04,20210218,20170309,ES,0760
27263622,0001,1,ISRAEL,08,20170718,20170309,RS,8801
27270308,0001,1,ESTUDIO DE PILATES BIOMOVIMENTO,08,20180914,20170310,MA,0921
27272344,0001,1,PMB GROUP,02,20170309,20170309,SP,7183
27272398,0001,1,STUIO FUNCIONAL FIGHT,04,20210218,20170310,MT,9067
27275398,0001,1,THAIGOR GABRIEL - PERSONAL TRAINER,08,20180117,20170310,MG,4625
27275488,0001,1,JADER ARICA,08,20190426,20170310,SP,6155
27276873,0001,1,,02,20170310,20170310,SP,7109
27276965,0001,1,WS FITNESS,02,20170310,20170310,PR,7481
27277585,0001,1,,04,20210223,20170310,AM,0255
27279741,0001,1,MAX FINTNEES,04,20210330,20170312,MG,4133
27284803,0001,1,MANCHA BRAZILIAN JIU JITSU,08,20221123,20170313,SP,7107
27287471,0001,1,,08,20210208,20170313,SP,6181
27287786,0001,1,VIDA EM EQUILIBRIO,02,20210416,20170313,CE,1389
26996350,0001,1,ACADEMIA GERACAO FITNESS,04,20260527,20170131,GO,9595
27290025,0001,1,DIEGO GATTI PERSONALL,08,20190719,20170313,MG,4123
27103461,0001,1,MOTIVATION,08,20210223,20170214,SP,6511
27291925,0001,1,,08,20170620,20170314,SC,8233
27292407,0001,1,,08,20211026,20170314,SP,7145
27292646,0001,1,,08,20180529,20170314,PR,7691
27298585,0001,1,BIO ATIVA FITNESS,08,20260213,20170314,RS,8841
27301577,0001,1,J.A. TRANNING,04,20210406,20170314,SP,6619
27306409,0001,1,ACADEMIA UNISPORT,08,20170315,20170315,SP,6715
27310927,0001,1,ACADEMIA PAMP FIT,04,20210416,20170313,MG,4123
27313043,0001,1,,04,20220208,20170316,RJ,6001
27314900,0001,1,,08,20170824,20170316,RN,1877
27315644,0001,1,,08,20190215,20170316,PR,7509
27315823,0001,1,,08,20200410,20170316,SP,7079
27319723,0001,1,AKTIVE LIFE LABORAL,08,20200610,20170316,SP,6529
27321654,0001,1,ACADEMIA ATTLETICA WORLD GYM,04,20210407,20170316,BA,3849
27323778,0001,1,STUDIO MARCELO ENDRICE,08,20171214,20170317,SP,6411
27327919,0001,1,EMANUELLY CASTRO ESPORTES,08,20210406,20170317,PR,7561
27327991,0001,1,STUDIO BODY TRAINING,04,20210408,20170317,RJ,5883
27328094,0001,1,ACADEMIA FIT-LIFE,04,20220208,20170317,TO,9693
27329054,0001,1,WELFARE GESTAO ESPORTIVA,04,20210419,20170317,SP,6713
27329830,0001,1,DAYANA SALIMENI PERSONAL TRAINER,04,20210311,20170317,RJ,6001
27330403,0001,1,,04,20210203,20170317,SP,7175
27330583,0001,1,CT IRON BROTHERS,02,20170317,20170317,MS,9051
27335373,0001,1,ECLIPSE - SERVICOS PERSONALIZADOS,08,20210716,20170319,RJ,6001
27335661,0001,1,,08,20170921,20170320,SP,7007
27337478,0001,1,BRUNO PERSONAL TRAINER,08,20171214,20170320,MT,9067
27338018,0001,1,LIFE BEM ESTAR CORPORATIVO,02,20170320,20170320,PR,7751
27341505,0001,1,PRO SPORT'S,02,20170320,20170320,MG,5401
27344347,0001,1,STUDIO PILATES ROSANE MOTTA,08,20180502,20170320,SP,7071
27345415,0001,1,ALINE NEGRA FITNESS PERSONALHTTP://WWW22.RECEITA.F,08,20180130,20170320,SP,6543
27345794,0001,1,ADRIANA,08,20210915,20170320,SP,7079
27345934,0001,1,MAG SANTOS FITNESS,08,20170505,20170320,RJ,6001
27345986,0001,1,VINICIUS MANCINI PERSONAL TRAINING,08,20170429,20170320,SP,6771
27346652,0001,1,FISIO&HIDRO,08,20170810,20170321,SP,6909
27349619,0001,1,,08,20240812,20170321,SC,8179
27352438,0001,1,,08,20180301,20170321,SP,6929
27352805,0001,1,LUCIMAR MOURA,08,20210419,20170321,MG,4625
27353635,0001,1,ACADEMIA DNFITNESS,04,20260521,20170321,PA,0427
27354167,0001,1,CLINICA DE REABILITACAO E PILATES THALITA OLIVEIRA,02,20221019,20170321,RS,8751
27227055,0001,1,CENTRAL FITNESS,08,20171218,20170306,PR,7593
27358375,0001,1,,04,20210331,20170322,MG,4111
27359478,0001,1,ACADEMIA CORPPU'S LEVE,08,20170821,20170322,PB,0542
27362032,0001,1,CORPUS FITNESS,02,20221017,20170322,MG,2897
27364326,0001,1,MAP FITNESS GYM,08,20230726,20170322,ES,5663
27369899,0001,1,FABIO ROCHA PERSONAL TRAINER,08,20210324,20170323,SP,6165
27370841,0001,1,,08,20211029,20170323,MG,4123
27371077,0001,1,MARCIO CASTELLAR EXERCICIOS E SAUDE,08,20220722,20170323,PR,7563
27371154,0001,1,SUPER FITNESS ACADEMIA,04,20190530,20170323,PI,1219
27371674,0001,1,ERICA TAVIAN PEREIRA MARQUES,02,20170323,20170323,SC,8081
27371861,0001,1,L&R FITNESS,08,20180208,20170323,SP,6789
27373309,0001,1,CPN ACADEMIA FITNESS OSASCO - UNIDADE 2,08,20181001,20170306,SP,6789
27380269,0001,1,EQUIPE HELIO FERNANDO,08,20240826,20170324,RJ,5865
27382658,0001,1,GAJOVEM,02,20170324,20170324,SP,7107
27384596,0001,1,STUDIO R7- FITNESS & FIGTHERS,08,20240716,20170324,MS,9051
27135841,0001,1,MEGAFORCE GYM,02,20170217,20170217,SP,6875
27389724,0001,1,SAUDE ACADEMIA,02,20210713,20170327,PR,7691
27392041,0001,1,JULIANE NUNES,08,20181213,20170327,SP,6857
27393942,0001,1,ARIADNE SANTOS,08,20250609,20170327,SP,6429
27396125,0001,1,,08,20180605,20170328,RJ,5883
27396387,0001,1,CENTER FITNESS FENIX,08,20171204,20170328,SP,7149
27399565,0001,1,TOP PERSONAL ACADEMIA,08,20230822,20170328,MG,5249
27402202,0001,1,,08,20180131,20170328,SP,7107
27402540,0001,1,GIORGINI ESPORTES,04,20210416,20170328,MG,4123
27404427,0001,1,CORPORE STUDIO DE PILATES,08,20180301,20170328,GO,9609
27411046,0001,1,PAULOGYM,08,20180314,20170329,RJ,6001
27411152,0001,1,IRANI PIRES DE CAMARGO,04,20210226,20170329,SP,7107
27413584,0001,1,ACADEMIA XTREME POWER,08,20190923,20170329,RO,0009
27414239,0001,1,ANTONIO PIRES DE CARVALHO JUNIOR,08,20180327,20170329,SP,3065
27415394,0001,1,STRENGTH,04,20210210,20170329,DF,9701
27415908,0001,1,,02,20170329,20170329,SP,6511
27419807,0001,1,FITNESS DANCE,02,20170329,20170329,CE,1253
27019715,0002,2,BLACK FIT,08,20180803,20170330,SP,6477
27421405,0001,1,ACADEMIA POWER SHAPE,08,20250317,20161021,PR,7535
27424512,0001,1,MARCIO LUCAS,04,20210212,20170330,GO,9373
27425207,0001,1,,04,20210423,20170330,RN,1661
27428201,0001,1,CLEBER FARIAS PERSONAL TRAINER,08,20171229,20170330,RS,8901
27429421,0001,1,STASI PILATES,08,20210217,20170330,RS,8801
27430308,0001,1,PILATES CLEO DIER,02,20170330,20170330,TO,9311
27430675,0001,1,ESPACO VIVER ESTUDIO DE PILATES,08,20190207,20170330,PA,0427
27431290,0001,1,PRIME MOVE,04,20220107,20161014,PR,7535
27432725,0001,1,,02,20170329,20170329,MG,4733
27433597,0001,1,DARSHITA,08,20211221,20170331,SP,7107
27435948,0001,1,STEFFEN TEAM,08,20171124,20170331,RS,8801
27436438,0001,1,SAUDE E MOVIMENTO,02,20170330,20170330,SP,6179
27437575,0001,1,GABY PESSONAL,08,20170823,20170331,PE,2531
27440326,0001,1,DMENEGATTI ASSESSORIA ESPORTIVA,08,20200513,20170401,SP,6511
27446982,0001,1,ACADEMIA PITIBULL,08,20170828,20170403,PB,0468
27449265,0001,1,BEM ESTAR FISIOTERAPIA,08,20190930,20170403,SP,7107
27450276,0001,1,,08,20180122,20170403,MG,4647
05792055,0002,2,ALPHA FITNESS,02,20170403,20170403,BA,3685
27451523,0001,1,,08,20200609,20170403,SP,6603
27451817,0001,1,WESLLEY NOGUEIRA CENTER FITNESS,02,20210814,20170403,BA,3363
27462121,0001,1,,08,20180831,20170404,SP,6291
27463532,0001,1,STUDIO FOR LIFE,08,20180326,20170404,MG,4733
27463893,0001,1,PERFORMANCE STUDIO PIT BULL,04,20231116,20170404,BA,3641
27465992,0001,1,ALPHA ACADEMIA DE GINASTICA,04,20240808,20170405,MS,9051
27468283,0001,1,ATHLETIC FITNESS,04,20210419,20170405,SP,6553
27468620,0001,1,FORMA FITNESS,08,20210126,20170404,GO,9227
27469649,0001,1,THIAGO COLARES PERSONAL TRAINER,08,20190314,20170405,PA,0427
27469977,0001,1,LARAS,08,20170919,20170405,PR,7887
27470592,0001,1,ESTILO ACADEMIA,02,20170405,20170405,PR,7547
27471362,0001,1,OLIVEIRA ESPORTES,08,20200131,20170405,SP,6793
27472076,0001,1,,02,20230725,20170405,SP,7107
21035115,0013,2,SMARTFIT,08,20250101,20170406,MG,4123
27478824,0001,1,STUDIO MALHACAO FITNESS,08,20200603,20170406,SP,6625
27480030,0001,1,ALVEST FUNCTIONAL FITNESS,08,20220901,20170406,SP,7107
27317582,0001,1,,02,20170316,20170316,RS,8769
27481408,0001,1,K R FITNESS,08,20200124,20170406,RN,0438
27486266,0001,1,AOB PERSONAL,04,20210309,20170407,PR,7667
27488821,0001,1,FITPOWER CENTRO DE TREINAMENTO,08,20191002,20170407,SC,8349
27495010,0001,1,MARTHELENA AGUIAR,08,20210315,20170408,MG,4123
27495188,0001,1,PRISCILLA SANTOS - PERSONAL TRAINER,04,20210409,20170408,PE,2491
27498288,0001,1,LINDOMAR FERREIRA JR,08,20180403,20170410,MT,9871
27498931,0001,1,ACADEMIA MOVIMENTO,04,20220208,20170410,MT,0103
27499807,0001,1,LC PILLATES,08,20170721,20170410,RJ,6001
27501096,0001,1,PERSONAL SIMAS VIANA,08,20240422,20170410,GO,9373
27504945,0001,1,CLINICA INTEGRADA DUOFIT,02,20170410,20170410,SC,8245
27505319,0001,1,SAUDE E VIGOR,08,20170602,20170410,PB,1901
27505531,0001,1,EURO FITNESS,08,20200108,20170410,MG,5403
27509651,0001,1,,08,20260127,20170411,GO,9301
27511076,0001,1,SAHADI TERAPIAS ALTERNATIVAS,08,20170713,20170411,RJ,5865
27519242,0001,1,GREICE PERSONAL,08,20201028,20170412,PR,7581
27519929,0001,1,,08,20171228,20170412,SP,6229
27520110,0001,1,CAMARDELLI FIT TRAINER,04,20210422,20170412,BA,3957
27522241,0001,1,,08,20230428,20170412,MS,9051
27523270,0001,1,,08,20220914,20170412,PR,7927
27527348,0001,1,CENTRO DE TREINAMENTO PERFORMANCE,08,20170413,20170412,RS,8963
27527856,0001,1,ACADEMIA BETTERLIFE,08,20190612,20170413,SP,7097
27527957,0001,1,TONYFERREIRATEAM,08,20170428,20170413,AM,0255
27528131,0001,1,NEOFIT ACADEMIA,02,20210416,20170413,SP,6583
27529883,0001,1,,08,20210701,20170413,RJ,6001
27532056,0001,1,M2FIT STUDIO DE TREINAMENTO PERSONALIZADO,02,20190730,20170413,SP,7201
27537762,0001,1,WOLP FITNESS,02,20170417,20170417,GO,9373
27539134,0001,1,,08,20190701,20170417,RJ,5887
27542419,0001,1,SOREN CROSSFIT,02,20170417,20170417,SP,7075
27543782,0001,1,ED FITNESS,08,20240716,20170417,BA,3849
27543808,0001,1,ACADEMIA CHAMPION FIT,02,20170417,20170417,GO,9227
27544609,0001,1,PH GYM,02,20170417,20170417,CE,1389
27545443,0001,1,GUIZAOPERSONAL,04,20210406,20170417,SP,6769
27547379,0001,1,ARENA SPARTA,02,20170418,20170418,BA,3965
27548318,0001,1,EM FORMA,08,20190610,20170418,PR,0884
27553521,0001,1,,08,20190610,20170419,MG,4387
27554705,0001,1,STUDIO NEW LIFE TREINAMENTO PERSONALIZADO,08,20170601,20170419,SC,8081
27556144,0001,1,,04,20220128,20170419,GO,9425
27558430,0001,1,PROMOVENDO BEM ESTAR,08,20210218,20170419,ES,5603
27559258,0001,1,DAVI FITNESS,08,20170617,20170419,DF,9701
27560441,0001,1,,08,20180831,20170419,SP,7149
27560760,0001,1,D & A ESPORTES,08,20210310,20170419,ES,5697
27560852,0001,1,SPORT LIFE,04,20210311,20170419,RJ,6001
27562367,0001,1,,08,20171119,20170419,SP,6131
27565074,0001,1,HS PERSONAL TRAINER,08,20171207,20170420,RN,1761
07594978,0173,2,SMARTFIT,02,20170420,20170420,SP,7157
27565467,0001,1,LIMITT TREINAMENTO PERSONALIZADO,02,20170420,20170420,PR,7701
27566589,0001,1,,08,20181219,20170420,PR,7691
27568999,0001,1,PUMP ACADEMIA,04,20201027,20170420,PI,1153
27573786,0001,1,,04,20210409,20170420,PE,2531
27574460,0001,1,ACADEMIA EQUILIBRIO,02,20170421,20170421,PB,1901
27576055,0001,1,M. NADER,08,20250317,20170421,SP,7107
27578204,0001,1,M2 PERSONAL TRAINING,04,20220126,20170423,SP,6181
27578330,0001,1,FERNANDO NASCIMENTO ANDRADE,08,20210329,20170423,ES,5669
27578803,0001,1,PERSONAL MARCELO LENTINI,08,20190130,20170423,RJ,6001
27579249,0001,1,J3 LABORAL,08,20251112,20170424,SP,7135
27579609,0001,1,,02,20170424,20170424,PR,7825
27582632,0001,1,,08,20201001,20170424,SC,8047
27583148,0001,1,GKS SERVICOS PERSONALIZADOS,04,20210223,20170424,AM,0255
27588892,0001,1,RB PERSONAL,04,20210407,20170424,BA,3849
27589370,0001,1,SAUDE E VIDA,08,20221006,20170424,AL,2785
27589396,0001,1,JAIRO F. C. PERSONAL TRAINER,08,20181003,20170424,RO,0003
27462022,0001,1,ATIVIDADE & SAUDE,04,20210311,20170404,RJ,6001
27593398,0001,1,BOX ELEVEN,02,20170425,20170425,PA,0395
27594235,0001,1,CAMPEOES DA SAUDE,08,20210930,20170425,MG,4625
27594403,0001,1,,08,20200917,20170425,MG,4123
27594981,0001,1,RAQUEL GONCALVES,08,20210913,20170425,GO,9655
27597444,0001,1,MENDEL TREINAMENTO PERSONALIZADO,08,20191017,20170425,RS,8749
27597784,0001,1,,08,20180328,20170425,SP,6687
27599720,0001,1,EXTREME FIGHTERS,08,20170720,20170426,MG,5401
26727816,0001,1,TECFIT BROOKLIN I,02,20161216,20161216,SP,7107
27601225,0001,1,ARTUR RAMALHO PERSONAL,04,20220126,20170426,SP,6641
27603456,0001,1,,08,20171024,20170426,SP,7107
27611783,0001,1,ARAUNA'S FITNESS,08,20190131,20170427,SE,3105
27615138,0001,1,ALINE GARCIA,04,20220209,20170427,MG,4277
27615163,0001,1,STUDIO BOA FORMA,08,20230808,20170427,GO,9511
27615576,0001,1,FELIPE SILVA ASSESSORIA,04,20240820,20170427,PE,2531
27619372,0001,1,MANAOS CROSS BOX,04,20260529,20170428,AM,0255
27619927,0001,1,,02,20200825,20170428,AM,0255
27620037,0001,1,INSTITUTO DO MOVIMENTO,08,20170519,20170428,AL,2705
27620104,0001,1,ACADEMIA DE MUSCULACAO E FISIOTERAPIA JOEL EUGENIO,04,20210319,20170428,RJ,2911
27621253,0001,1,,08,20220307,20170428,SP,6291
27621935,0001,1,AQUATICUS FITNESS,08,20250122,20170417,RS,8511
27625286,0001,1,,08,20180322,20170429,PR,7667
27625643,0001,1,VIKING ASSESSORIA ESPORTIVA,02,20260309,20170429,PI,1219
27630372,0001,1,ESTUDIO PILATES LUSANA PASSIN,08,20180320,20170502,SC,5583
27632743,0001,1,RJ PROFESSOR,08,20181204,20170502,SP,7057
27638104,0001,1,KSCUCELL FISIOTERAPIA E PILATES,04,20220609,20170502,SP,7075
27639227,0001,1,JUNIOR GHISI,08,20180404,20170502,RS,8589
27639408,0001,1,STUDIO FABIO BARROS,04,20220128,20170502,MS,9063
27640415,0001,1,,08,20180316,20170503,SP,6835
27642243,0001,1,,08,20180425,20170503,SP,6291
27642827,0001,1,FILACI TRAINER,08,20171031,20170503,SP,7139
27646343,0001,1,,08,20171222,20170503,SP,6717
27650615,0001,1,FORMA FITNESS,08,20180306,20170504,MA,0120
27652626,0001,1,ACADEMIA BOTELHO FITNESS,02,20170504,20170504,SP,6361
27652694,0001,1,DOJO ARTES MARCIAIS,08,20191203,20170504,GO,9221
27656141,0001,1,,02,20170504,20170504,SP,6475
27656678,0001,1,,08,20240819,20170504,SP,7107
27658438,0001,1,,02,20170504,20170504,RJ,6001
27659204,0001,1,FIT STUDIO,08,20210820,20170504,GO,9571
27659409,0001,1,CT NAVARRA TEAM,02,20220714,20170504,SP,7107
27661182,0001,1,,08,20170712,20170505,SP,2977
27662623,0001,1,LAIS SOUZA TREINAMENTO PERSONALIZADO,08,20210120,20170505,PA,0427
27664298,0001,1,,02,20170505,20170505,RO,0023
27664803,0001,1,ACADEMIA IMPACTO PUMP,04,20210203,20170505,SP,6491
27667858,0001,1,MONSTHER FITNESS,08,20170614,20170505,MG,4447
27668443,0001,1,,04,20210426,20170505,BA,3515
27669724,0001,1,WAGNER PERSONAL TRAINER,04,20210408,20170505,SP,7071
26335841,0001,1,SUPER ACAO STUDIO FITNESS,08,20170508,20161011,SC,8089
27676443,0001,1,,08,20260406,20170508,SP,6891
27681332,0001,1,VIVA COM SAUDE,04,20210212,20170508,GO,9373
27682849,0001,1,BLACK FIT,04,20240904,20170508,SP,7099
27688773,0001,1,JPFIT,08,20201021,20170509,GO,9373
27689752,0001,1,,04,20240812,20170509,SP,7107
27693255,0001,1,PERSONAL FELIX,08,20170706,20170509,SP,7107
27695573,0001,1,WESLEY PUGSLEY PERSONAL TRAINER,08,20180419,20170510,PR,7535
22902694,0021,2,,02,20170510,20170510,PB,1981
20644147,0002,2,FK SUMPLEMENTOS E ASSESSORIA ESPORTIVA,08,20190506,20170510,PA,0483
27703293,0001,1,STUDIO INSPIRE,08,20180325,20170510,SC,8027
27710739,0001,1,,02,20170511,20170511,MG,4675
27710849,0001,1,FAMA FITNESS,02,20170511,20170511,BA,3849
27713052,0001,1,,08,20170821,20170511,BA,3321
27714092,0001,1,AGEREN,08,20180220,20170511,SP,7071
27720695,0001,1,GMW FIT,02,20170512,20170512,MA,0921
27720759,0001,1,CORPO IDEAL ACADEMIA,04,20231113,20170512,SP,6293
27722189,0001,1,WM STUDIO FUNCIONAL,08,20210316,20170512,ES,5627
27722860,0001,1,,08,20180425,20170512,MG,4123
27724364,0001,1,BOA FORMA ACADEMIA,08,20191125,20170512,SC,8223
27726404,0001,1,DAI BUENO TREINAMENTO FISICO,08,20171220,20170513,RS,8801
27726878,0001,1,ANDRE FERREIRA PERSONAL TRAINER,08,20180117,20170513,SC,8105
27730262,0001,1,FALCAO ACADEMIA,08,20251010,20170515,PE,2475
27736238,0001,1,NOVA VIDA FIT ACADEMIA,08,20180724,20170515,SP,6361
27736755,0001,1,,08,20180130,20170515,SP,6619
27739351,0001,1,ACADEMIA DSTAK,04,20220608,20170516,MS,9051
27740991,0001,1,GE CELEGHIN ESPACO INTEGRADO DE SAUDE,08,20230622,20170515,SP,6639
27743027,0001,1,,02,20170516,20170516,MG,4123
27747069,0001,1,QUINTAL DO PILATES,02,20170516,20170516,PR,7535
27750204,0001,1,ACADEMIA K E G FITNESS,08,20190130,20170517,MA,0206
27752044,0001,1,COACHCRUZ TREINAMENTOS,04,20210406,20170517,SP,6131
27757048,0001,1,LEONARDO ANTONY,08,20170702,20170517,MG,4445
27762690,0001,1,WPS - WELLNESS PERSONAL STUDIO,02,20170518,20170518,SP,7071
27764150,0001,1,,08,20180508,20170518,PE,2531
27765054,0001,1,GALPAO 148 FIGTH E FITNESS,04,20210406,20170518,SP,6285
27769279,0001,1,CATARINA EDUCA,04,20210413,20170518,MG,4079
27772470,0001,1,,08,20240220,20170519,RN,1633
27772520,0001,1,TEAM GORILLA ASSESSORIA ESPORTIVA,08,20260417,20170519,SC,8367
27773777,0001,1,L V O RUNNING,03,20260202,20170519,TO,9385
27776100,0001,1,,04,20220208,20170519,PR,7535
21061853,0002,2,MIOTTO FITNESS,02,20170519,20170519,SC,8221
27779782,0001,1,FITNESS & MAKE UP,04,20210423,20170520,PE,2521
27780010,0001,1,DOUGLAS HENRIQUE MOREIRA,08,20170815,20170520,MG,5387
27783942,0001,1,,08,20190308,20170522,MG,4327
27784662,0001,1,+ VIDA STUDIO PERSONAL,08,20180117,20170522,PR,7525
12921563,0002,2,ACADEMIA POLIFITNESS,04,20220609,20170522,BA,3473
27787333,0001,1,,02,20250402,20170522,MT,9167
27790127,0001,1,,08,20190603,20170522,RJ,2923
